date,home,away,predicted_margin,actual_margin,predicted_win_prob,model_correct,margin_error,predicted_total,actual_total,total_error,confidence,games_used_home,games_used_away
2025-09-05,IND,CHI,9.67,20.0,0.7785,True,10.33,162.5,174.0,11.5,High,82,80
2025-09-06,SEA,NY,-0.51,-8.0,0.4833,True,7.49,164.1,160.0,4.099999999999994,Low,82,82
2025-09-06,CON,PHX,0.27,3.0,0.5087,True,2.73,160.1,171.0,10.900000000000006,Low,81,81
2025-09-07,GSV,MIN,-2.78,-6.0,0.4107,True,3.22,160.8,150.0,10.800000000000011,Low,41,83
2025-09-07,WAS,IND,-1.19,-29.0,0.4615,True,27.81,163.8,159.0,4.800000000000011,Low,82,83
2025-09-07,LA,DAL,4.13,14.0,0.6311,True,9.870000000000001,173.6,168.0,5.599999999999994,Medium,81,82
2025-09-08,LV,CHI,11.37,14.0,0.8144,True,2.630000000000001,162.7,146.0,16.69999999999999,High,81,81
2025-09-08,ATL,CON,5.34,25.0,0.667,True,19.66,159.3,149.0,10.300000000000011,Medium,82,82
2025-09-09,NY,WAS,10.6,9.0,0.7987,True,1.5999999999999996,157.9,141.0,16.900000000000006,High,83,83
2025-09-09,IND,MIN,-4.51,11.0,0.3574,False,15.51,169.2,155.0,14.199999999999989,Medium,84,84
2025-09-10,LV,CHI,11.55,31.0,0.8179,True,19.45,161.9,153.0,8.900000000000006,High,82,82
2025-09-10,PHX,LA,6.16,-5.0,0.6901,False,11.16,166.9,171.0,4.099999999999994,Medium,82,82
2025-09-10,SEA,GSV,3.15,1.0,0.6011,True,2.15,158.8,147.0,11.800000000000011,Medium,83,42
2025-09-10,CON,ATL,-1.81,-16.0,0.4414,True,14.19,157.6,160.0,2.4000000000000057,Low,83,83
2025-09-12,CHI,NY,-10.17,-5.0,0.2104,True,5.17,158.5,177.0,18.5,High,83,84
2025-09-12,DAL,PHX,-3.95,21.0,0.3745,False,24.95,168.8,173.0,4.199999999999989,Medium,83,83
2025-09-12,MIN,GSV,6.77,19.0,0.7068,True,12.23,159.3,125.0,34.30000000000001,High,85,43
2025-09-12,LA,LV,-5.42,-28.0,0.3309,True,22.58,167.5,178.0,10.5,Medium,83,83
2026-05-08,NY,CON,8.67,31.0,0.7553,True,22.33,158.9,181.0,22.099999999999994,High,85,84
2026-05-09,SEA,GSV,4.13,-11.0,0.6312,False,15.129999999999999,157.4,171.0,13.599999999999994,Medium,84,44
2026-05-09,IND,DAL,9.56,-3.0,0.7761,False,12.56,171.7,211.0,39.30000000000001,High,85,84
2026-05-09,LV,PHX,5.76,-33.0,0.679,False,38.76,164.1,165.0,0.9000000000000057,Medium,84,84
2026-05-10,MIN,ATL,5.63,-1.0,0.6751,False,6.63,161.5,181.0,19.5,Medium,86,84
2026-05-10,CON,SEA,-1.5,-7.0,0.4515,True,5.5,162.5,171.0,8.5,Low,85,85
2026-05-10,WAS,NY,-6.86,-5.0,0.2908,True,1.8600000000000003,156.4,191.0,34.599999999999994,High,85,86
2026-05-10,LA,LV,-3.7,-27.0,0.382,True,23.3,166.0,183.0,17.0,Medium,84,85
2026-05-11,GSV,PHX,3.1,16.0,0.5993,True,12.9,156.4,174.0,17.599999999999994,Low,45,85
2026-05-13,DAL,ATL,-6.34,-5.0,0.3049,True,1.3399999999999999,168.1,149.0,19.099999999999994,Medium,85,85
2026-05-13,PHX,MIN,-4.62,-4.0,0.3543,True,0.6200000000000001,165.5,172.0,6.5,Medium,86,87
2026-05-14,CON,LV,-3.65,-29.0,0.3836,True,25.35,164.1,167.0,2.9000000000000057,Medium,86,86
2026-05-14,GSV,CHI,9.59,-6.0,0.7768,False,15.59,154.7,132.0,22.69999999999999,High,46,85
2026-05-14,LA,IND,-3.11,-9.0,0.4002,True,5.890000000000001,171.1,165.0,6.099999999999994,Low,85,86
2026-05-15,DAL,MIN,-10.89,-4.0,0.1953,True,6.890000000000001,169.7,176.0,6.300000000000011,High,86,88
2026-05-15,CON,LV,-2.92,-7.0,0.4062,True,4.08,164.4,195.0,30.599999999999994,Low,87,87
2026-05-15,IND,WAS,5.33,-2.0,0.6666,False,7.33,163.1,206.0,42.900000000000006,Medium,87,86
2026-05-16,PHX,CHI,8.37,8.0,0.748,True,0.3699999999999992,159.5,174.0,14.5,High,87,86
2026-05-17,ATL,LV,1.33,-1.0,0.543,False,2.33,165.4,169.0,3.5999999999999943,Low,86,88
2026-05-17,IND,SEA,-0.63,11.0,0.4794,False,11.63,167.7,167.0,0.6999999999999886,Low,88,87
2026-05-17,MIN,CHI,15.95,-7.0,0.8883,False,22.95,159.9,165.0,5.099999999999994,High,89,87
2026-05-17,LA,TOR,-1.57,-10.0,0.4492,True,8.43,165.9,202.0,36.099999999999994,Low,87,3
2026-05-19,DAL,WAS,-0.58,23.0,0.4812,False,23.58,166.3,161.0,5.300000000000011,Low,87,87
2026-05-19,POR,CON,2.55,1.0,0.582,True,1.5499999999999998,170.2,165.0,5.199999999999989,Low,3,88
2026-05-20,PHX,TOR,0.95,-8.0,0.5309,False,8.95,173.5,188.0,14.5,Low,88,4
2026-05-20,IND,POR,6.76,17.0,0.7066,True,10.24,177.3,163.0,14.300000000000011,High,89,4
2026-05-21,CHI,DAL,1.66,-10.0,0.5536,False,11.66,165.1,188.0,22.900000000000006,Low,88,88
2026-05-21,SEA,CON,7.46,-2.0,0.725,False,9.46,162.6,158.0,4.599999999999994,High,88,89
2026-05-22,NY,GSV,6.1,-17.0,0.6884,False,23.1,157.4,157.0,0.4000000000000057,Medium,89,47
2026-05-22,MIN,TOR,8.01,28.0,0.7391,True,19.990000000000002,172.7,172.0,0.6999999999999886,High,90,5
2026-05-22,PHX,LA,5.84,-9.0,0.6812,False,14.84,171.7,185.0,13.300000000000011,Medium,89,88
2026-05-22,ATL,DAL,11.71,17.0,0.8209,True,5.289999999999999,167.5,155.0,12.5,High,87,89
2026-05-22,IND,GSV,0.76,8.0,0.5245,True,7.24,159.8,172.0,12.199999999999989,Low,90,47
2026-05-23,SEA,CON,6.77,18.0,0.7068,True,11.23,162.0,136.0,26.0,High,89,90
2026-05-23,CHI,MIN,-9.44,-10.0,0.2266,True,0.5600000000000005,161.4,160.0,1.4000000000000057,High,89,91
2026-05-23,TOR,POR,4.4,-19.0,0.6391,False,23.4,177.8,179.0,1.1999999999999886,Medium,6,5
2026-05-24,LV,LA,10.82,-6.0,0.8032,False,16.82,173.5,196.0,22.5,High,89,89
2026-05-24,ATL,PHX,4.56,2.0,0.6441,True,2.5599999999999996,166.2,162.0,4.199999999999989,Medium,88,90
2026-05-24,NY,DAL,13.64,-15.0,0.8549,False,28.64,169.7,167.0,2.6999999999999886,High,90,90
2026-05-24,SEA,WAS,7.17,12.0,0.7174,True,4.83,159.1,182.0,22.900000000000006,High,90,88
2026-05-26,NY,POR,9.47,-7.0,0.7741,False,16.47,174.9,155.0,19.900000000000006,High,91,6
2026-05-26,GSV,CON,5.95,27.0,0.6844,True,21.05,154.8,167.0,12.199999999999989,Medium,49,91
2026-05-27,NY,PHX,6.85,10.0,0.709,True,3.1500000000000004,170.7,158.0,12.699999999999989,High,92,91
2026-05-28,CHI,TOR,-3.4,-7.0,0.3914,True,3.6,167.5,215.0,47.5,Medium,90,7
2026-05-28,MIN,ATL,6.08,15.0,0.6879,True,8.92,163.1,177.0,13.900000000000006,Medium,92,89
2026-05-28,POR,CON,3.89,10.0,0.6237,True,6.109999999999999,166.5,132.0,34.5,Medium,7,92
2026-05-28,SEA,WAS,7.95,-14.0,0.7375,False,21.95,161.3,142.0,19.30000000000001,High,91,89
2026-05-29,DAL,LV,-7.42,8.0,0.2761,False,15.42,172.7,182.0,9.300000000000011,High,91,90
2026-05-29,GSV,IND,2.51,2.0,0.5808,True,0.5099999999999998,163.7,178.0,14.300000000000011,Low,50,91
2026-05-29,NY,PHX,7.59,7.0,0.7283,True,0.5899999999999999,170.1,143.0,27.099999999999994,High,93,92
2026-05-29,WAS,LA,2.1,-5.0,0.568,False,7.1,168.6,179.0,10.400000000000006,Low,90,90
2026-05-29,CHI,MIN,-9.62,-21.0,0.2226,True,11.38,162.7,137.0,25.69999999999999,High,91,93
2026-05-30,POR,ATL,-0.91,-20.0,0.4704,True,19.09,165.4,152.0,13.400000000000006,Low,8,90
2026-05-30,TOR,SEA,-1.53,21.0,0.4505,False,22.53,173.3,165.0,8.300000000000011,Low,8,92
2026-05-30,CON,LA,4.13,3.0,0.6309,True,1.13,167.3,165.0,2.3000000000000114,Medium,93,91
2026-05-31,POR,IND,-0.56,16.0,0.4819,False,16.56,170.6,184.0,13.400000000000006,Low,9,92
2026-05-31,GSV,LV,0.61,-10.0,0.5199,False,10.61,163.9,172.0,8.099999999999994,Low,51,91
2026-06-02,DAL,SEA,-5.64,23.0,0.3245,False,28.64,166.9,135.0,31.900000000000006,Medium,92,93
2026-06-02,PHX,MIN,-5.19,-34.0,0.3375,True,28.81,165.4,188.0,22.599999999999994,Medium,93,94
2026-06-02,ATL,CON,7.18,16.0,0.7177,True,8.82,160.0,166.0,6.0,High,91,94
2026-06-02,WAS,CHI,5.08,18.0,0.6594,True,12.92,160.8,162.0,1.1999999999999886,Medium,91,92
2026-06-03,GSV,POR,4.47,18.0,0.6413,True,13.530000000000001,162.5,172.0,9.5,Medium,52,10
2026-06-03,LA,LV,-5.88,-10.0,0.3177,True,4.12,176.5,148.0,28.5,Medium,92,92
2026-06-03,NY,TOR,7.48,15.0,0.7256,True,7.52,174.9,179.0,4.099999999999994,High,94,9
2026-06-04,SEA,PHX,4.58,-4.0,0.6445,False,8.58,164.1,140.0,24.099999999999994,Medium,94,94
2026-06-04,IND,ATL,0.65,12.0,0.5211,True,11.35,168.1,154.0,14.099999999999994,Low,93,92
2026-06-05,MIN,GSV,6.85,3.0,0.709,True,3.8499999999999996,161.8,171.0,9.199999999999989,High,95,53
2026-06-05,CHI,CON,-1.34,5.0,0.4565,False,6.34,159.8,165.0,5.199999999999989,Low,93,95
2026-06-06,LA,DAL,2.94,-8.0,0.5943,False,10.94,173.7,200.0,26.30000000000001,Low,93,93
2026-06-06,POR,PHX,1.02,-6.0,0.5331,False,7.02,167.5,150.0,17.5,Low,11,95
2026-06-06,MIN,SEA,7.09,20.0,0.7155,True,12.91,163.0,156.0,7.0,High,96,95
2026-06-06,LV,GSV,5.39,5.0,0.6683,True,0.3899999999999997,167.1,163.0,4.099999999999994,Medium,93,54
2026-06-06,ATL,WAS,6.77,32.0,0.7069,True,25.23,160.9,186.0,25.099999999999994,High,93,92
2026-06-07,NY,IND,6.78,8.0,0.7072,True,1.2199999999999998,173.1,158.0,15.099999999999994,High,95,94
2026-06-07,TOR,CHI,9.17,17.0,0.767,True,7.83,172.4,153.0,19.400000000000006,High,10,94
2026-06-07,LA,POR,0.82,17.0,0.5266,True,16.18,170.3,161.0,9.300000000000011,Low,94,12
2026-06-08,CON,NY,-4.5,-9.0,0.3578,True,4.5,162.5,169.0,6.5,Medium,96,96
2026-06-08,WAS,IND,-0.97,-2.0,0.4684,True,1.03,168.7,154.0,14.699999999999989,Low,93,95
2026-06-09,LV,SEA,3.85,10.0,0.6224,True,6.15,165.0,192.0,27.0,Medium,94,96
2026-06-09,CHI,ATL,-7.03,-7.0,0.2863,True,0.03000000000000025,161.3,157.0,4.300000000000011,High,95,94
2026-06-10,MIN,DAL,14.48,24.0,0.8679,True,9.52,170.2,176.0,5.800000000000011,High,97,94
2026-06-10,GSV,PHX,4.27,6.0,0.6354,True,1.7300000000000004,163.0,168.0,5.0,Medium,55,96
2026-06-10,TOR,CON,5.67,4.0,0.6763,True,1.67,170.5,208.0,37.5,Medium,11,97
2026-06-11,SEA,LA,7.0,-5.0,0.713,False,12.0,167.5,171.0,3.5,High,97,95
2026-06-11,IND,CHI,9.55,8.0,0.7758,True,1.5500000000000007,166.7,220.0,53.30000000000001,High,96,96
2026-06-11,ATL,NY,-0.59,-14.0,0.4808,True,13.41,164.4,194.0,29.599999999999994,Low,95,97
2026-06-12,DAL,PHX,-2.61,15.0,0.4161,False,17.61,167.9,155.0,12.900000000000006,Low,95,97
2026-06-12,POR,LV,-3.56,-16.0,0.3863,True,12.44,168.7,194.0,25.30000000000001,Medium,13,95
2026-06-12,WAS,TOR,-1.55,1.0,0.4498,False,2.55,176.2,171.0,5.199999999999989,Low,94,12
2026-06-13,SEA,GSV,1.65,-4.0,0.5534,False,5.65,159.5,148.0,11.5,Low,98,56
2026-06-13,CON,IND,-2.04,-10.0,0.434,True,7.96,167.1,160.0,7.099999999999994,Low,98,97
2026-06-14,LV,MIN,-2.34,3.0,0.4245,False,5.34,171.9,197.0,25.099999999999994,Low,96,98
2026-06-14,POR,DAL,3.97,1.0,0.6263,True,2.97,167.9,167.0,0.9000000000000057,Medium,14,96
2026-06-14,PHX,LA,5.22,-9.0,0.6633,False,14.219999999999999,170.3,213.0,42.69999999999999,Medium,98,96
2026-06-14,NY,WAS,10.8,22.0,0.8028,True,11.2,167.2,150.0,17.19999999999999,High,98,95
2026-06-14,TOR,ATL,-0.42,-25.0,0.4864,True,24.58,175.2,179.0,3.8000000000000114,Low,13,96
2026-06-16,DAL,LV,-7.05,30.0,0.2858,False,37.05,174.6,162.0,12.599999999999994,High,97,97
2026-06-16,MIN,POR,12.14,33.0,0.8289,True,20.86,167.0,181.0,14.0,High,99,15
2026-06-16,GSV,LA,7.58,20.0,0.7282,True,12.42,169.8,136.0,33.80000000000001,High,57,97
2026-06-16,IND,TOR,3.62,22.0,0.6154,True,18.38,176.8,204.0,27.19999999999999,Medium,98,14
2026-06-17,CON,WAS,2.26,-7.0,0.5729,False,9.26,160.7,169.0,8.300000000000011,Low,99,96
2026-06-18,CHI,NY,-9.65,-1.0,0.2218,True,8.65,165.4,191.0,25.599999999999994,High,97,99
2026-06-18,GSV,DAL,8.66,11.0,0.755,True,2.34,165.1,171.0,5.900000000000006,High,58,98
2026-06-18,LA,MIN,-9.61,-16.0,0.2227,True,6.390000000000001,172.1,182.0,9.900000000000006,High,98,99
2026-06-18,PHX,LV,-1.69,-10.0,0.4452,True,8.31,171.0,162.0,9.0,Low,99,98
2026-06-18,POR,SEA,-3.98,5.0,0.3734,False,8.98,161.4,183.0,21.599999999999994,Medium,16,99
2026-06-18,IND,ATL,-0.42,-7.0,0.4862,True,6.58,170.2,209.0,38.80000000000001,Low,99,97
2026-06-19,CON,TOR,-0.34,-4.0,0.4888,True,3.66,172.2,198.0,25.80000000000001,Low,99,15
2026-06-19,NY,WAS,10.98,-3.0,0.8066,False,13.98,164.7,169.0,4.300000000000011,High,99,97
2026-06-20,GSV,MIN,-2.92,-6.0,0.4061,True,3.08,165.3,156.0,9.300000000000011,Low,59,99
2026-06-20,ATL,IND,3.74,17.0,0.6193,True,13.26,173.7,209.0,35.30000000000001,Medium,98,99
2026-06-20,PHX,SEA,-0.33,20.0,0.4893,False,20.33,162.5,166.0,3.5,Low,99,99
2026-06-21,DAL,CHI,4.23,1.0,0.6342,True,3.2300000000000004,167.9,185.0,17.099999999999994,Medium,99,98
2026-06-21,LV,GSV,5.05,19.0,0.6584,True,13.95,166.6,165.0,1.5999999999999943,Medium,99,60
2026-06-21,MIN,WAS,12.72,-5.0,0.8394,False,17.72,166.1,163.0,3.0999999999999943,High,99,98
2026-06-22,LA,NY,-7.6,1.0,0.2714,False,8.6,170.8,195.0,24.19999999999999,High,99,99
2026-06-22,CON,CHI,6.64,29.0,0.7034,True,22.36,163.8,155.0,8.800000000000011,High,99,99
2026-06-22,ATL,TOR,6.49,7.0,0.6992,True,0.5099999999999998,180.1,181.0,0.9000000000000057,Medium,99,16
2026-06-23,IND,PHX,4.04,9.0,0.6284,True,4.96,172.8,163.0,9.800000000000011,Medium,99,99
2026-06-23,SEA,DAL,8.22,-2.0,0.7443,False,10.22,165.6,222.0,56.400000000000006,High,99,99
2026-06-24,LV,NY,0.35,-11.0,0.5114,False,11.35,172.2,163.0,9.199999999999989,Low,99,99
2026-06-24,IND,PHX,5.65,-2.0,0.6757,False,7.65,171.6,220.0,48.400000000000006,Medium,99,99
2026-06-24,WAS,MIN,-8.46,-2.0,0.2499,True,6.460000000000001,165.1,154.0,11.099999999999994,High,99,99
2026-06-25,CHI,POR,-1.89,23.0,0.439,False,24.89,166.7,179.0,12.300000000000011,Low,99,17
2026-06-25,GSV,ATL,1.04,11.0,0.5338,True,9.96,165.2,143.0,22.19999999999999,Low,61,99
2026-06-25,TOR,LA,4.81,28.0,0.6515,True,23.19,180.6,222.0,41.400000000000006,Medium,17,99
2026-06-26,LV,DAL,10.41,15.0,0.7947,True,4.59,173.8,183.0,9.199999999999989,High,99,99
2026-06-26,SEA,NY,-1.78,11.0,0.4424,False,12.78,168.2,187.0,18.80000000000001,Low,99,99
2026-06-26,CON,WAS,2.49,11.0,0.5802,True,8.51,161.4,125.0,36.400000000000006,Low,99,99
2026-06-26,CHI,POR,0.75,30.0,0.5245,True,29.25,166.2,218.0,51.80000000000001,Low,99,18
2026-06-27,GSV,ATL,1.23,3.0,0.5399,True,1.77,163.7,153.0,10.699999999999989,Low,62,99
2026-06-27,TOR,PHX,2.45,-9.0,0.5789,False,11.45,179.2,169.0,10.199999999999989,Low,18,99
2026-06-28,IND,LA,7.98,24.0,0.7382,True,16.02,179.9,198.0,18.099999999999994,High,99,99
2026-06-28,SEA,ATL,2.03,15.0,0.5656,True,12.97,168.1,195.0,26.900000000000006,Low,99,99
2026-06-28,DAL,MIN,-10.95,-8.0,0.1942,True,2.9499999999999993,172.9,162.0,10.900000000000006,High,99,99
2026-06-28,WAS,POR,3.62,1.0,0.6156,True,2.62,166.5,247.0,80.5,Medium,99,19
2026-06-28,CHI,LV,-8.18,-8.0,0.2567,True,0.17999999999999972,171.3,206.0,34.69999999999999,High,99,99
2026-06-28,GSV,NY,-0.94,9.0,0.4694,False,9.94,164.4,143.0,21.400000000000006,Low,63,99
2026-06-30,NY,LV,3.74,8.0,0.6191,True,4.26,174.1,178.0,3.9000000000000057,Medium,99,99
2026-07-02,WAS,ATL,-3.83,5.0,0.3782,False,8.83,168.2,157.0,11.199999999999989,Medium,99,99
2026-07-03,CON,DAL,4.0,-3.0,0.627,False,7.0,168.8,169.0,0.19999999999998863,Medium,99,99
2026-07-03,PHX,SEA,-0.26,23.0,0.4914,False,23.26,169.5,157.0,12.5,Low,99,99
2026-07-03,NY,MIN,-0.89,13.0,0.4711,False,13.89,170.8,185.0,14.199999999999989,Low,99,99
2026-07-04,LV,CHI,11.35,8.0,0.8139,True,3.3499999999999996,175.2,188.0,12.800000000000011,High,99,99
2026-07-04,ATL,GSV,1.88,-5.0,0.5608,False,6.88,162.0,171.0,9.0,Low,99,64
2026-07-05,SEA,POR,7.63,-5.0,0.7295,False,12.629999999999999,177.1,149.0,28.099999999999994,High,99,20
2026-07-05,TOR,DAL,7.24,-13.0,0.7194,False,20.240000000000002,181.1,165.0,16.099999999999994,High,19,99
2026-07-05,LV,IND,3.21,-16.0,0.6029,False,19.21,181.5,152.0,29.5,Medium,99,99
2026-07-06,WAS,GSV,-2.45,-13.0,0.4212,True,10.55,157.4,111.0,46.400000000000006,Low,99,65
2026-07-07,MIN,CON,12.17,-1.0,0.8295,False,13.17,165.5,179.0,13.5,High,99,99
2026-07-07,LA,SEA,-2.84,-18.0,0.4086,True,15.16,175.2,146.0,29.19999999999999,Low,99,99
2026-07-08,NY,DAL,13.07,-11.0,0.8454,False,24.07,174.3,165.0,9.300000000000011,High,99,99
2026-07-08,PHX,CHI,8.26,-11.0,0.7454,False,19.259999999999998,171.9,143.0,28.900000000000006,High,99,99
2026-07-08,TOR,GSV,-1.58,-8.0,0.4488,True,6.42,168.8,158.0,10.800000000000011,Low,20,66
2026-07-08,CON,MIN,-7.04,-6.0,0.286,True,1.04,166.2,166.0,0.19999999999998863,High,99,99
2026-07-09,LA,IND,-5.3,14.0,0.3342,False,19.3,182.3,198.0,15.699999999999989,Medium,99,99
2026-07-10,ATL,SEA,4.08,11.0,0.6296,True,6.92,170.3,167.0,3.3000000000000114,Medium,99,99
2026-07-10,PHX,IND,1.02,-3.0,0.5331,False,4.02,178.1,181.0,2.9000000000000057,Low,99,99
2026-07-10,POR,LV,-6.23,-8.0,0.308,True,1.7699999999999996,177.7,168.0,9.699999999999989,Medium,21,99
2026-07-10,CON,GSV,-3.62,-15.0,0.3844,True,11.379999999999999,156.3,143.0,13.300000000000011,Medium,99,67
2026-07-10,TOR,DAL,5.62,-13.0,0.675,False,18.62,180.8,203.0,22.19999999999999,Medium,21,99
2026-07-11,LA,CHI,4.36,15.0,0.6379,True,10.64,176.2,189.0,12.800000000000011,Medium,99,99
2026-07-11,MIN,NY,4.07,5.0,0.6293,True,0.9299999999999997,171.3,175.0,3.6999999999999886,Medium,99,99
2026-07-11,ATL,POR,10.97,-10.0,0.8064,False,20.97,175.4,194.0,18.599999999999994,High,99,22
2026-07-11,LV,PHX,6.77,48.0,0.7068,True,41.230000000000004,170.9,164.0,6.900000000000006,High,99,99
2026-07-12,TOR,NY,-3.54,2.0,0.3869,False,5.54,178.2,184.0,5.800000000000011,Medium,22,99
2026-07-12,WAS,SEA,-1.39,5.0,0.455,False,6.39,163.1,163.0,0.09999999999999432,Low,99,99
2026-07-12,DAL,CHI,5.77,5.0,0.6793,True,0.7699999999999996,175.9,187.0,11.099999999999994,Medium,99,99
2026-07-13,LV,IND,3.99,-34.0,0.6269,False,37.99,179.1,184.0,4.900000000000006,Medium,99,99
2026-07-13,ATL,LA,9.28,9.0,0.7696,True,0.27999999999999936,176.6,193.0,16.400000000000006,High,99,99
2026-07-14,MIN,PHX,9.62,4.0,0.7774,True,5.619999999999999,169.7,204.0,34.30000000000001,High,99,99
2026-07-14,CON,POR,2.13,3.0,0.5688,True,0.8700000000000001,172.5,177.0,4.5,Low,99,23
2026-07-14,TOR,WAS,3.62,-17.0,0.6156,False,20.62,173.4,141.0,32.400000000000006,Medium,23,99
2026-07-15,CHI,SEA,-5.05,5.0,0.3416,False,10.05,171.3,185.0,13.699999999999989,Medium,99,99
2026-07-15,MIN,LA,13.37,9.0,0.8504,True,4.369999999999999,176.7,183.0,6.300000000000011,High,99,99
2026-07-16,IND,GSV,1.14,-13.0,0.5371,False,14.14,169.0,163.0,6.0,Low,99,68
2026-07-16,WAS,POR,3.38,-19.0,0.6082,False,22.38,170.3,131.0,39.30000000000001,Medium,99,24
2026-07-17,IND,SEA,3.52,3.0,0.6124,True,0.52,177.3,217.0,39.69999999999999,Medium,99,99
2026-07-17,TOR,ATL,-3.19,-19.0,0.3977,True,15.81,178.2,203.0,24.80000000000001,Medium,24,99
2026-07-17,CHI,LA,-0.63,14.0,0.4797,False,14.63,177.2,178.0,0.8000000000000114,Low,99,99
2026-07-18,PHX,CON,5.52,-13.0,0.672,False,18.52,164.6,179.0,14.400000000000006,Medium,99,99
2026-07-19,IND,NY,-0.66,20.0,0.4786,False,20.66,179.1,196.0,16.900000000000006,Low,99,99
2026-07-19,MIN,POR,12.73,8.0,0.8395,True,4.73,175.5,194.0,18.5,High,99,25
2026-07-19,GSV,WAS,7.15,5.0,0.7169,True,2.1500000000000004,152.1,143.0,9.099999999999994,High,69,99
2026-07-19,DAL,LA,2.45,8.0,0.5791,True,5.55,181.5,172.0,9.5,Low,99,99
2026-07-19,ATL,CHI,11.48,2.0,0.8165,True,9.48,172.4,184.0,11.599999999999994,High,99,99
2026-07-19,PHX,CON,6.47,9.0,0.6986,True,2.5300000000000002,165.1,135.0,30.099999999999994,Medium,99,99
2026-07-21,TOR,LV,-5.13,-26.0,0.3393,True,20.87,178.4,192.0,13.599999999999994,Medium,25,99
2026-07-21,DAL,NY,-6.74,-1.0,0.2939,True,5.74,177.3,197.0,19.69999999999999,High,99,99
2026-07-21,GSV,WAS,7.07,-8.0,0.7149,False,15.07,150.8,172.0,21.19999999999999,High,70,99
2026-07-21,SEA,MIN,-3.53,-3.0,0.3871,True,0.5299999999999998,173.2,207.0,33.80000000000001,Medium,99,99
2026-07-22,LA,PHX,-1.6,-4.0,0.4481,True,2.4,175.9,168.0,7.900000000000006,Low,99,99
2026-07-22,SEA,MIN,-2.91,-10.0,0.4064,True,7.09,173.6,162.0,11.599999999999994,Low,99,99
2026-07-22,NY,CHI,12.04,1.0,0.8271,True,11.04,175.4,189.0,13.599999999999994,High,99,99
2026-07-22,WAS,LV,-3.15,1.0,0.3989,False,4.15,164.3,199.0,34.69999999999999,Medium,99,99
2026-07-23,IND,CON,9.09,35.0,0.7653,True,25.91,171.8,211.0,39.19999999999999,High,99,99
2026-07-23,POR,DAL,2.88,-4.0,0.5927,False,6.88,180.8,198.0,17.19999999999999,Low,26,99
